0,1,2
0.21,-0.64,0.004249476
0.21,-0.62,0.005545074
0.21,-0.6,0.0071737505
0.21,-0.58,0.0092025325
0.21,-0.56,0.011707071
0.21,-0.54,0.014770687
0.21,-0.52,0.018483423
0.21,-0.5,0.022939706
0.21,-0.48,0.028236305
0.21,-0.46,0.034468185
0.21,-0.44,0.041724496
0.21,-0.42,0.050084308
0.21,-0.4,0.05961114
0.21,-0.38,0.070349574
0.21,-0.36,0.082319394
0.21,-0.34,0.09551165
0.21,-0.32,0.10988419
0.21,-0.3,0.12535594
0.21,-0.28,0.14180331
0.21,-0.26,0.15905796
0.21,-0.24,0.17690632
0.21,-0.22,0.19509283
0.21,-0.2,0.21332546
0.21,-0.18,0.23128305
0.21,-0.16,0.24862331
0.21,-0.14,0.26499507
0.21,-0.12,0.28004944
0.21,-0.1,0.29345137
0.21,-0.08,0.3048904
0.21,-0.06,0.31409258
0.21,-0.04,0.32083035
0.21,-0.02,0.32493383
0.21,0.0,0.3263002
0.21,0.02,0.324898
0.21,0.04,0.32076567
0.21,0.06,0.31400687
0.21,0.08,0.30478668
0.21,0.1,0.29332894
0.21,0.12,0.2799101
0.21,0.14,0.26484507
0.21,0.16,0.24847092
0.21,0.18,0.23113255
0.21,0.2,0.21317749
0.21,0.22,0.19494614
0.21,0.24,0.17676158
0.21,0.26,0.1589163
0.21,0.28,0.14166453
0.21,0.3,0.12521751
0.21,0.32,0.10974392
0.21,0.34,0.095369145
0.21,0.36,0.08217772
0.21,0.38,0.070214145
0.21,0.4,0.05948694
0.21,0.42,0.04997425
0.21,0.44,0.04162931
0.21,0.46,0.03438615
0.21,0.48,0.028165096
0.21,0.5,0.022877093
0.21,0.52,0.018427936
0.21,0.54,0.014721926
0.21,0.56,0.011664892
0.21,0.58,0.009167079
0.21,0.6,0.0071448423
0.21,0.62,0.00552224
0.21,0.64,0.004231613
0.21,0.66,0.0032140277
0.21,0.68,0.0024184398
0.21,0.7,0.0018018112
0.21,0.72,0.0013282113
0.21,0.74,0.00096755475
0.21,0.76,0.0006955266
0.21,0.78,0.0004923381
0.21,0.8,0.00034184754
0.21,0.82,0.00023160502
0.21,0.84,0.0001515001
0.21,0.86,9.378418e-05
0.21,0.88,5.2191317e-05
0.21,0.9,2.225861e-05
0.21,0.92,2.719462e-07
0.21,0.94,-1.6279519e-05
0.21,0.96,-2.965331e-05
0.21,0.98,-4.1183084e-05
0.22,-1.0,-2.753362e-05
0.22,-0.98,-1.5996397e-05
0.22,-0.96,-2.6151538e-06
0.22,-0.94,1.3522804e-05
0.22,-0.92,3.4548342e-05
0.22,-0.9,6.264076e-05
0.22,-0.88,0.00010095537
0.22,-0.86,0.00015363097
0.22,-0.84,0.00022615492
0.22,-0.82,0.0003256686
0.22,-0.8,0.00046114996
0.22,-0.78,0.0006439276
0.22,-0.76,0.00088826194
0.22,-0.74,0.0012121722
0.22,-0.72,0.001636982
0.22,-0.7,0.0021894202
0.22,-0.68,0.002900906
0.22,-0.66,0.0038098097
0.22,-0.64,0.0049602054
0.22,-0.62,0.0064038374
0.22,-0.6,0.008199941
0.22,-0.58,0.010415146
0.22,-0.56,0.013123544
0.22,-0.54,0.016405484
0.22,-0.52,0.020346608
0.22,-0.5,0.025035253
0.22,-0.48,0.030560078
0.22,-0.46,0.037006382
0.22,-0.44,0.044452082
0.22,-0.42,0.05296377
0.22,-0.4,0.06259299
0.22,-0.38,0.07337104
0.22,-0.36,0.08530626
0.22,-0.34,0.098379016
0.22,-0.32,0.11253758
0.22,-0.3,0.12769476
0.22,-0.28,0.14372362
0.22,-0.26,0.16045639
0.22,-0.24,0.17768563
0.22,-0.22,0.19516739
0.22,-0.2,0.21262594
0.22,-0.18,0.22976105
0.22,-0.16,0.24625517
0.22,-0.14,0.26178473
0.22,-0.12,0.2760296
0.22,-0.1,0.28868413
0.22,-0.08,0.29946578
0.22,-0.06,0.3081261
0.22,-0.04,0.31445938
0.22,-0.02,0.3183124
0.22,0.0,0.3195927
0.22,0.02,0.318272
0.22,0.04,0.314385
0.22,0.06,0.3080253
0.22,0.08,0.2993421
0.22,0.1,0.28853732
0.22,0.12,0.2758618
0.22,0.14,0.26160234
0.22,0.16,0.24606742
0.22,0.18,0.22957404
0.22,0.2,0.21244161
0.22,0.22,0.19498487
0.22,0.24,0.17750598
0.22,0.26,0.16028172
0.22,0.28,0.14355542
0.22,0.3,0.12753198
0.22,0.32,0.11237776
0.22,0.34,0.098220624
0.22,0.36,0.08515087
0.22,0.38,0.073223054
0.22,0.4,0.06245744
0.22,0.42,0.05284477
0.22,0.44,0.044350766
0.22,0.46,0.03692156
0.22,0.48,0.030489178
0.22,0.5,0.024974918
0.22,0.52,0.020294176
0.22,0.54,0.01635946
0.22,0.56,0.013083234
0.22,0.58,0.01038046
0.22,0.6,0.0081710275
0.22,0.62,0.00638053
0.22,0.64,0.004942149
0.22,0.66,0.0037960857
0.22,0.68,0.002890531
0.22,0.7,0.0021808967
0.22,0.72,0.0016294196
0.22,0.74,0.0012044534
0.22,0.76,0.0008797869
0.22,0.78,0.0006339401
0.22,0.8,0.00044944137
0.22,0.82,0.00031225383
0.22,0.84,0.00021111593
0.22,0.86,0.00013717264
0.22,0.88,8.328259e-05
0.22,0.9,4.4047832e-05
0.22,0.92,1.5366822e-05
0.22,0.94,-6.131828e-06
0.22,0.96,-2.2817403e-05
0.22,0.98,-3.6627054e-05
0.23,-1.0,-2.3398548e-05
0.23,-0.98,-1.0162592e-05
0.23,-0.96,5.7145953e-06
0.23,-0.94,2.5890768e-05
0.23,-0.92,5.246699e-05
0.23,-0.9,8.826703e-05
0.23,-0.88,0.00013711676
0.23,-0.86,0.00020387769
0.23,-0.84,0.0002948083
0.23,-0.82,0.00041793287
0.23,-0.8,0.0005834289
0.23,-0.78,0.00080381334
0.23,-0.76,0.0010947138
0.23,-0.74,0.001475405
0.23,-0.72,0.0019690134
0.23,-0.7,0.0026036054
0.23,-0.68,0.0034123734
0.23,-0.66,0.0044342205
0.23,-0.64,0.0057148505
0.23,-0.62,0.0073060654
0.23,-0.6,0.00926728
0.23,-0.58,0.0116640255
0.23,-0.56,0.014568258
0.23,-0.54,0.018057182
0.23,-0.52,0.022211598
0.23,-0.5,0.027113525
0.23,-0.48,0.03284353
0.23,-0.46,0.039477855
0.23,-0.44,0.04708397
0.23,-0.42,0.055717327
0.23,-0.4,0.06541801
0.23,-0.38,0.076207004
0.23,-0.36,0.08808183
0.23,-0.34,0.101014316
0.23,-0.32,0.11494531
0.23,-0.3,0.12978241
0.23,-0.28,0.14539686
0.23,-0.26,0.16162325
0.23,-0.24,0.17826024
0.23,-0.22,0.19507614
0.23,-0.2,0.2118099
0.23,-0.18,0.22818096
0.23,-0.16,0.24389434
0.23,-0.14,0.25865126
0.23,-0.12,0.27215695
0.23,-0.1,0.2841313
0.23,-0.08,0.29431677
0.23,-0.06,0.30248684
0.23,-0.04,0.30845517
0.23,-0.02,0.3120826
0.23,0.0,0.3132859
0.23,0.02,0.31203938
0.23,0.04,0.30837446
0.23,0.06,0.3023761
0.23,0.08,0.29417962
0.23,0.1,0.2839679
0.23,0.12,0.2719686
0.23,0.14,0.25844502
0.23,0.16,0.24368003
0.23,0.18,0.22796583
0.23,0.2,0.21159694
0.23,0.22,0.19486523
0.23,0.24,0.17805272
0.23,0.26,0.16142148
0.23,0.28,0.14520383
0.23,0.3,0.1295988
0.23,0.32,0.11476906
0.23,0.34,0.100843266
0.23,0.36,0.08791607
0.23,0.38,0.07604921
0.23,0.4,0.06527333
0.23,0.42,0.055590056
0.23,0.44,0.046976514
0.23,0.46,0.039390087
0.23,0.48,0.032772727
0.23,0.5,0.02705592
0.23,0.52,0.02216348
0.23,0.54,0.018015787
0.23,0.56,0.014531879
0.23,0.58,0.011631999
0.23,0.6,0.009239765
0.23,0.62,0.0072832946
0.23,0.64,0.005696697
0.23,0.66,0.0044204984
0.23,0.68,0.0034022555
0.23,0.7,0.0025963
0.23,0.72,0.001963418
0.23,0.74,0.0014703274
0.23,0.76,0.0010893792
0.23,0.78,0.00079736114
0.23,0.8,0.00057549775
0.23,0.82,0.00040837005
0.23,0.84,0.0002834797
0.23,0.86,0.00019093975
0.23,0.88,0.00012273341
0.23,0.9,7.266179e-05
0.23,0.92,3.580004e-05
0.23,0.94,8.318573e-06
0.23,0.96,-1.276657e-05
0.23,0.98,-2.9608607e-05
0.24,-1.0,-1.8067658e-05
0.24,-0.98,-2.6077032e-06
0.24,-0.96,1.6693026e-05
0.24,-0.94,4.1872263e-05
0.24,-0.92,7.534027e-05
0.24,-0.9,0.00012052432
0.24,-0.88,0.00018174574
0.24,-0.86,0.00026469678
0.24,-0.84,0.00037642568
0.24,-0.82,0.00052591413
0.24,-0.8,0.00072439015
0.24,-0.78,0.0009857044
0.24,-0.76,0.0013265312
0.24,-0.74,0.001767572
0.24,-0.72,0.002333261
0.24,-0.7,0.0030529872
0.24,-0.68,0.0039611086
0.24,-0.66,0.0050975326
0.24,-0.64,0.006508535
0.24,-0.62,0.0082462635
0.24,-0.6,0.01036904
0.24,-0.58,0.012941433
0.24,-0.56,0.016032912
0.24,-0.54,0.019716807
0.24,-0.52,0.02406925
0.24,-0.5,0.029165408
0.24,-0.48,0.035078812
0.24,-0.46,0.041876152
0.24,-0.44,0.04961586
0.24,-0.42,0.058343526
0.24,-0.4,0.06808896
0.24,-0.38,0.07886384
0.24,-0.36,0.090657085
0.24,-0.34,0.10343265
0.24,-0.32,0.11712563
0.24,-0.3,0.13164017
0.24,-0.28,0.14684649
0.24,-0.26,0.1625824
0.24,-0.24,0.17865433
0.24,-0.22,0.19484037
0.24,-0.2,0.21089499
0.24,-0.18,0.22655523
0.24,-0.16,0.24154706
0.24,-0.14,0.25559324
0.24,-0.12,0.2684219
0.24,-0.1,0.27977568
0.24,-0.08,0.28941882
0.24,-0.06,0.29714423
0.24,-0.04,0.30278182
0.24,-0.02,0.30620587
0.24,0.0,0.30734003
0.24,0.02,0.30616146
0.24,0.04,0.3026989
0.24,0.06,0.29702944
0.24,0.08,0.2892757
0.24,0.1,0.27960455
0.24,0.12,0.26822352
0.24,0.14,0.25537395
0.24,0.16,0.24131733
0.24,0.18,0.22632325
0.24,0.2,0.21066442
0.24,0.22,0.1946115
0.24,0.24,0.17842814
0.24,0.26,0.16236238
0.24,0.28,0.1466362
0.24,0.3,0.13144177
0.24,0.32,0.11693819
0.24,0.34,0.10325363
0.24,0.36,0.09048528
0.24,0.38,0.07870094
0.24,0.4,0.06793898
0.24,0.42,0.0582108
0.24,0.44,0.049503975
0.24,0.46,0.04178591
0.24,0.48,0.035008084
0.24,0.5,0.029110797
0.24,0.52,0.024026033
0.24,0.54,0.01968143
0.24,0.56,0.01600223
0.24,0.58,0.012914255
0.24,0.6,0.010344908
0.24,0.62,0.008225389
0.24,0.64,0.0064912923
0.24,0.66,0.005084118
0.24,0.68,0.003951326
0.24,0.7,0.0030463003
0.24,0.72,0.0023288988
0.24,0.74,0.001764439
0.24,0.76,0.0013238266
0.24,0.78,0.000982549
0.24,0.8,0.0007202849
0.24,0.82,0.0005203709
0.24,0.84,0.00036918372
0.24,0.86,0.0002558641
0.24,0.88,0.00017124042
0.24,0.9,0.00010861084
0.24,0.92,6.204471e-05
0.24,0.94,2.7388334e-05
0.24,0.96,1.0244548e-06
0.24,0.98,-1.9654632e-05
0.25,-1.0,-1.1257827e-05
0.25,-0.98,7.2345138e-06
0.25,-0.96,3.091991e-05
0.25,-0.94,6.221235e-05
0.25,-0.92,0.00010391325
0.25,-0.9,0.00016000494
0.25,-0.88,0.0002354905
0.25,-0.86,0.0003367439
0.25,-0.84,0.00047161803
0.25,-0.82,0.00065017864
0.25,-0.8,0.0008844957
0.25,-0.78,0.0011895299
0.25,-0.76,0.0015833862
0.25,-0.74,0.002087757
0.25,-0.72,0.0027283244
0.25,-0.7,0.0035354942
0.25,-0.68,0.004544584
0.25,-0.66,0.005796315
0.25,-0.64,0.007336946
0.25,-0.62,0.009218777
0.25,-0.6,0.011498962
0.25,-0.58,0.014240328
0.25,-0.56,0.017509583
0.25,-0.54,0.02137618
0.25,-0.52,0.025911
0.25,-0.5,0.031183261
0.25,-0.48,0.037258826
0.25,-0.46,0.04419636
0.25,-0.44,0.05204557
0.25,-0.42,0.060842864
0.25,-0.4,0.07060959
0.25,-0.38,0.08134885
0.25,-0.36,0.09304241
0.25,-0.34,0.1056478
0.25,-0.32,0.11909561
0.25,-0.3,0.13328716
0.25,-0.28,0.14809348
0.25,-0.26,0.16335577
0.25,-0.24,0.17888786
0.25,-0.22,0.19447841
0.25,-0.2,0.2098964
0.25,-0.18,0.2248948
0.25,-0.16,0.23921777
0.25,-0.14,0.25260854
0.25,-0.12,0.26481575
0.25,-0.1,0.27560207
0.25,-0.08,0.28475022
0.25,-0.06,0.2920708
0.25,-0.04,0.29740834
0.25,-0.02,0.30064797
0.25,0.0,0.30172062
0.25,0.02,0.30060524
0.25,0.04,0.29732764
0.25,0.06,0.29195845
0.25,0.08,0.28460968
0.25,0.1,0.27543294
0.25,0.12,0.26461884
0.25,0.14,0.25238913
0.25,0.16,0.23898548
0.25,0.18,0.2246585
0.25,0.2,0.20966087
0.25,0.22,0.19424425
0.25,0.24,0.17865552
0.25,0.26,0.16312847
0.25,0.28,0.1478757
0.25,0.3,0.1330823
0.25,0.32,0.11890407
0.25,0.34,0.10546743
0.25,0.36,0.09287103
0.25,0.38,0.08118664
0.25,0.4,0.07045923
0.25,0.42,0.06070888
0.25,0.44,0.051931947
0.25,0.46,0.044105217
0.25,0.48,0.037189297
0.25,0.5,0.031132126
0.25,0.52,0.025873637
0.25,0.54,0.021347888
0.25,0.56,0.017486438
0.25,0.58,0.01421994
0.25,0.6,0.011480214
0.25,0.62,0.009201612
0.25,0.64,0.0073219165
0.25,0.66,0.005783871
0.25,0.68,0.004535187
0.25,0.7,0.0035290718
0.25,0.72,0.0027245954
0.25,0.74,0.002085898
0.25,0.76,0.0015827417
0.25,0.78,0.0011892244
0.25,0.8,0.000883732
0.25,0.82,0.00064845383
0.25,0.84,0.00046864152
0.25,0.86,0.00033214316
0.25,0.88,0.00022935495
0.25,0.9,0.00015228987
0.25,0.92,9.46857e-05
0.25,0.94,5.1550567e-05
0.25,0.96,1.8838793e-05
0.25,0.98,-6.3739717e-06
0.26,-1.0,-2.5629997e-06
0.26,-0.98,1.977384e-05
0.26,-0.96,4.889816e-05
0.26,-0.94,8.727983e-05
0.26,-0.92,0.00013855472
0.26,-0.9,0.0002071932
0.26,-0.88,0.00029882044
0.26,-0.86,0.0004204437
0.26,-0.84,0.00058081746
0.26,-0.82,0.0007908493
0.26,-0.8,0.0010637119
0.26,-0.78,0.0014152378
0.26,-0.76,0.001864735
0.26,-0.74,0.0024349242
0.26,-0.72,0.003152553
0.26,-0.7,0.004048813
0.26,-0.68,0.00515981
0.26,-0.66,0.006526727
0.26,-0.64,0.008195743
0.26,-0.62,0.0102184005
0.26,-0.6,0.0126509555
0.26,-0.58,0.015553974
0.26,-0.56,0.018991113
0.26,-0.54,0.023027854
0.26,-0.52,0.027730001
0.26,-0.5,0.033160586
0.26,-0.48,0.039378613
0.26,-0.46,0.04643485
0.26,-0.44,0.05437119
0.26,-0.42,0.0632165
0.26,-0.4,0.07298373
0.26,-0.38,0.08366905
0.26,-0.36,0.09524805
0.26,-0.34,0.107672654
0.26,-0.32,0.12087039
0.26,-0.3,0.13474056
0.26,-0.28,0.14915566
0.26,-0.26,0.16396122
0.26,-0.24,0.17897849
0.26,-0.22,0.19400617
0.26,-0.2,0.20882614
0.26,-0.18,0.22320698
0.26,-0.16,0.23690964
0.26,-0.14,0.24969503
0.26,-0.12,0.26133016
0.26,-0.1,0.27159542
0.26,-0.08,0.2802909
0.26,-0.06,0.28724217
0.26,-0.04,0.29230678
0.26,-0.02,0.29537946
0.26,0.0,0.2963969
0.26,0.02,0.2953403
0.26,0.04,0.29223317
0.26,0.06,0.2871396
0.26,0.08,0.28016216
0.26,0.1,0.2714398
0.26,0.12,0.26114726
0.26,0.14,0.24948905
0.26,0.16,0.23668931
0.26,0.18,0.22298145
0.26,0.2,0.2086004
0.26,0.22,0.19378108
0.26,0.24,0.17875393
0.26,0.26,0.16374014
0.26,0.28,0.14894255
0.26,0.3,0.13454005
0.26,0.32,0.1206839
0.26,0.34,0.107499145
0.26,0.36,0.095084704
0.26,0.38,0.08351477
0.26,0.4,0.07283981
0.26,0.42,0.06308682
0.26,0.44,0.054260418
0.26,0.46,0.04634588
0.26,0.48,0.039311804
0.26,0.5,0.033113927
0.26,0.52,0.027699139
0.26,0.54,0.023007719
0.26,0.56,0.018976847
0.26,0.58,0.015542183
0.26,0.6,0.012639651
0.26,0.62,0.010206932
0.26,0.64,0.00818444
0.26,0.66,0.0065164156
0.26,0.68,0.0051514357
0.26,0.7,0.004042834
0.26,0.72,0.0031491145
0.26,0.74,0.0024338067
0.26,0.76,0.0018654205
0.26,0.78,0.0014169365
0.26,0.8,0.001065731
0.26,0.82,0.0007925555
0.26,0.84,0.00058173016
0.26,0.86,0.00042014942
0.26,0.88,0.0002971962
0.26,0.9,0.0002040714
0.26,0.92,0.00013397262
0.26,0.94,8.1110746e-05
0.26,0.96,4.1104853e-05
0.26,0.98,1.0319054e-05
0.27,-1.0,8.34465e-06
0.27,-0.98,3.5453588e-05
0.27,-0.96,7.0765615e-05
0.27,-0.94,0.00011770055
0.27,-0.92,0.0001799278
0.27,-0.9,0.00026272237
0.27,-0.88,0.00037223846
0.27,-0.86,0.0005161986
0.27,-0.84,0.00070428103
0.27,-0.82,0.0009482093
0.27,-0.8,0.0012618899
0.27,-0.78,0.0016623586
0.27,-0.76,0.0021698102
0.27,-0.74,0.002807781
0.27,-0.72,0.0036040805
0.27,-0.7,0.0045905784
0.27,-0.68,0.0058038626
0.27,-0.66,0.0072850063
0.27,-0.64,0.009080274
0.27,-0.62,0.011240009
0.27,-0.6,0.0138193
0.27,-0.58,0.016876042
0.27,-0.56,0.020470977
0.27,-0.54,0.024665477
0.27,-0.52,0.029520018
0.27,-0.5,0.03509211
0.27,-0.48,0.041433718
0.27,-0.46,0.04858926
0.27,-0.44,0.056592852
0.27,-0.42,0.0654661
0.27,-0.4,0.075215764
0.27,-0.38,0.08583169
0.27,-0.36,0.09728344
0.27,-0.34,0.10951957
0.27,-0.32,0.12246395
0.27,-0.3,0.13601612
0.27,-0.28,0.15004982
0.27,-0.26,0.16441546
0.27,-0.24,0.17894116
0.27,-0.22,0.19343656
0.27,-0.2,0.20769489
0.27,-0.18,0.22149882
0.27,-0.16,0.2346247
0.27,-0.14,0.24684961
0.27,-0.12,0.25795698
0.27,-0.1,0.26774323
0.27,-0.08,0.27602363
0.27,-0.06,0.28263697
0.27,-0.04,0.28745246
0.27,-0.02,0.29037356
0.27,0.0,0.29134238
0.27,0.02,0.29034084
0.27,0.04,0.28739107
0.27,0.06,0.28255147
0.27,0.08,0.27591634
0.27,0.1,0.26761264
0.27,0.12,0.25780147
0.27,0.14,0.24667159
0.27,0.16,0.23443194
0.27,0.18,0.22129989
0.27,0.2,0.20749511
0.27,0.22,0.19323657
0.27,0.24,0.17874046
0.27,0.26,0.16421553
0.27,0.28,0.14985524
0.27,0.3,0.13583212
0.27,0.32,0.1222938
0.27,0.34,0.1093626
0.27,0.36,0.09713719
0.27,0.38,0.085693784
0.27,0.4,0.07508651
0.27,0.42,0.06534814
0.27,0.44,0.056490574
0.27,0.46,0.048506677
0.27,0.48,0.04137269
0.27,0.5,0.035051636
0.27,0.52,0.029496873
0.27,0.54,0.024654493
0.27,0.56,0.0204671
0.27,0.58,0.016874697
0.27,0.6,0.013817517
0.27,0.62,0.011236474
0.27,0.64,0.009074789
0.27,0.66,0.007278571
0.27,0.68,0.0057974756
0.27,0.7,0.0045854636
0.27,0.72,0.0036009625
0.27,0.74,0.002806954
0.27,0.76,0.0021711104
0.27,0.78,0.001665324
0.27,0.8,0.0012658536
0.27,0.82,0.00095262006
0.27,0.84,0.0007085949
0.27,0.86,0.0005198829
0.27,0.88,0.00037491694
0.27,0.9,0.00026427954
0.27,0.92,0.00018016249
0.27,0.94,0.00011647493
0.27,0.96,6.79791e-05
0.27,0.98,3.0819327e-05
0.28,-1.0,2.1923333e-05
0.28,-0.98,5.4493546e-05
0.28,-0.96,9.728223e-05
0.28,-0.94,0.0001537241
0.28,-0.92,0.00022842735
0.28,-0.9,0.0003269948
0.28,-0.88,0.00045607984
0.28,-0.86,0.0006244108
0.28,-0.84,0.0008421913
0.28,-0.82,0.0011219606
0.28,-0.8,0.0014786944
0.28,-0.78,0.0019302852
0.28,-0.76,0.00249758
0.28,-0.74,0.003205102
0.28,-0.72,0.0040812716
0.28,-0.7,0.0051585026
0.28,-0.68,0.00647356
0.28,-0.66,0.008067617
0.28,-0.64,0.009986319
0.28,-0.62,0.012278808
0.28,-0.6,0.014998572
0.28,-0.58,0.018200984
0.28,-0.56,0.021943394
0.28,-0.54,0.026283225
0.28,-0.52,0.031275943
0.28,-0.5,0.03697321
0.28,-0.48,0.043421093
0.28,-0.46,0.050657522
0.28,-0.44,0.058710158
0.28,-0.42,0.06759423
0.28,-0.4,0.07731052
0.28,-0.38,0.087843314
0.28,-0.36,0.099158004
0.28,-0.34,0.111199155
0.28,-0.32,0.1238892
0.28,-0.3,0.1371273
0.28,-0.28,0.15079002
0.28,-0.26,0.16473238
0.28,-0.24,0.1787898
0.28,-0.22,0.19278093
0.28,-0.2,0.20651095
0.28,-0.18,0.21977526
0.28,-0.16,0.23236398
0.28,-0.14,0.24406911
0.28,-0.12,0.25468868
0.28,-0.1,0.26403356
0.28,-0.08,0.2719322
0.28,-0.06,0.2782359
0.28,-0.04,0.28282383
0.28,-0.02,0.28560704
0.28,0.0,0.28653234
0.28,0.02,0.28558332
0.28,0.04,0.28277957
0.28,0.06,0.27817518
0.28,0.08,0.2718562
0.28,0.1,0.2639398
0.28,0.12,0.25457436
0.28,0.14,0.24393465
0.28,0.16,0.23221536
0.28,0.18,0.21962
0.28,0.2,0.20635442
0.28,0.22,0.19262333
0.28,0.24,0.17862965
0.28,0.26,0.16457012
0.28,0.28,0.15062967
0.28,0.3,0.13697456
0.28,0.32,0.123748034
0.28,0.34,0.11107042
0.28,0.36,0.099039294
0.28,0.38,0.08773191
0.28,0.4,0.07720512
0.28,0.42,0.06749644
0.28,0.44,0.058623936
0.28,0.46,0.050587412
0.28,0.48,0.043370098
0.28,0.5,0.03694178
0.28,0.52,0.031262115
0.28,0.54,0.026282746
0.28,0.56,0.021951068
0.28,0.58,0.018211605
0.28,0.6,0.015008219
0.28,0.62,0.0122853685
0.28,0.64,0.009988764
0.28,0.66,0.008066827
0.28,0.68,0.006470695
0.28,0.7,0.005155146
0.28,0.72,0.004078716
0.28,0.74,0.0032043122
0.28,0.76,0.002498854
0.28,0.78,0.001933638
0.28,0.8,0.0014838651
0.28,0.82,0.0011283234
0.28,0.84,0.000849165
0.28,0.86,0.0006314032
0.28,0.88,0.00046275184
0.28,0.9,0.0003328845
0.28,0.92,0.00023345277
0.28,0.94,0.00015757978
0.28,0.96,9.9651515e-05
0.28,0.98,5.520135e-05
0.29,-1.0,3.834814e-05
0.29,-0.98,7.733703e-05
0.29,-0.96,0.00012859702
0.29,-0.94,0.0001959391
0.29,-0.92,0.0002844222
0.29,-0.9,0.00040017813
0.29,-0.88,0.00055060536
0.29,-0.86,0.0007450655
0.29,-0.84,0.0009944737
0.29,-0.82,0.0013120882
0.29,-0.8,0.0017138273
0.29,-0.78,0.0022181869
0.29,-0.76,0.002846934
0.29,-0.74,0.0036252514
0.29,-0.72,0.004581988
0.29,-0.7,0.0057499204
0.29,-0.68,0.0071659815
0.29,-0.66,0.008870928
0.29,-0.64,0.010909619
0.29,-0.62,0.013330277
0.29,-0.6,0.016183762
0.29,-0.58,0.01952349
0.29,-0.56,0.023403171
0.29,-0.54,0.027875995
0.29,-0.52,0.032992892
0.29,-0.5,0.038800083
0.29,-0.48,0.045338236
0.29,-0.46,0.052638963
0.29,-0.44,0.06072426
0.29,-0.42,0.069603704
0.29,-0.4,0.079272754
0.29,-0.38,0.08971123
0.29,-0.36,0.10088031
0.29,-0.34,0.11272214
0.29,-0.32,0.12515782
0.29,-0.3,0.13808708
0.29,-0.28,0.15138935
0.29,-0.26,0.16492437
0.29,-0.24,0.17853522
0.29,-0.22,0.19204926
0.29,-0.2,0.20528184
0.29,-0.18,0.2180406
0.29,-0.16,0.23012859
0.29,-0.14,0.24135046
0.29,-0.12,0.2515182
0.29,-0.1,0.26045537
0.29,-0.08,0.26800257
0.29,-0.06,0.27402192
0.29,-0.04,0.27840137
0.29,-0.02,0.28105903
0.29,0.0,0.28194588
0.29,0.02,0.28104663
0.29,0.04,0.27837938
0.29,0.06,0.27399325
0.29,0.08,0.2679677
0.29,0.1,0.26041082
0.29,0.12,0.25145903
0.29,0.14,0.24127522
0.29,0.16,0.2300406
0.29,0.18,0.21794671
0.29,0.2,0.20518638
0.29,0.22,0.19195199
0.29,0.24,0.17843394
0.29,0.26,0.16481788
0.29,0.28,0.15128037
0.29,0.3,0.13798112
0.29,0.32,0.12506007
0.29,0.34,0.112634316
0.29,0.36,0.100800835
0.29,0.38,0.08963693
0.29,0.4,0.07920179
0.29,0.42,0.06953599
0.29,0.44,0.060662854
0.29,0.46,0.05258865
0.29,0.48,0.045303013
0.29,0.5,0.03878213
0.29,0.52,0.032991342
0.29,0.54,0.027887931
0.29,0.56,0.023423836
0.29,0.58,0.019547574
0.29,0.6,0.016206637
0.29,0.62,0.013348727
0.29,0.64,0.010922374
0.29,0.66,0.008877937
0.29,0.68,0.0071684793
0.29,0.7,0.0057495534
0.29,0.72,0.0045807026
0.29,0.74,0.0036245883
0.29,0.76,0.0028479844
0.29,0.78,0.0022214018
0.29,0.8,0.001719188
0.29,0.82,0.0013193861
0.29,0.84,0.0010031387
0.29,0.86,0.00075465813
0.29,0.88,0.0005606152
0.29,0.9,0.00041007623
0.29,0.92,0.00029392913
0.29,0.94,0.00020464882
0.29,0.96,0.00013624877
0.29,0.98,8.3588064e-05
0.3,-1.0,5.800277e-05
0.3,-0.98,0.000104404986
0.3,-0.96,0.00016508996
0.3,-0.94,0.00024459139
0.3,-0.92,0.00034820288
0.3,-0.9,0.00048261136
0.3,-0.88,0.00065602735
0.3,-0.86,0.0008782521
0.3,-0.84,0.0011609718
0.3,-0.82,0.0015182719
0.3,-0.8,0.0019666925
0.3,-0.78,0.0025253631
0.3,-0.76,0.0032167733
0.3,-0.74,0.004066527
0.3,-0.72,0.0051041897
0.3,-0.7,0.006362386
0.3,-0.68,0.007878056
0.3,-0.66,0.009691434
0.3,-0.64,0.011846455
0.3,-0.62,0.014389686
0.3,-0.6,0.017370425
0.3,-0.58,0.020838847
0.3,-0.56,0.024845362
0.3,-0.54,0.02943952
0.3,-0.52,0.03466729
0.3,-0.5,0.040570173
0.3,-0.48,0.04718326
0.3,-0.46,0.05453311
0.3,-0.44,0.062636234
0.3,-0.42,0.07149742
0.3,-0.4,0.08110721
0.3,-0.38,0.09144159
0.3,-0.36,0.10245849
0.3,-0.34,0.11409804
0.3,-0.32,0.12628028
0.3,-0.3,0.1389066
0.3,-0.28,0.15185922
0.3,-0.26,0.1650032
0.3,-0.24,0.17818798
0.3,-0.22,0.19124979
0.3,-0.2,0.20401391
0.3,-0.18,0.21629839
0.3,-0.16,0.22791831
0.3,-0.14,0.23869066
0.3,-0.12,0.24843903
0.3,-0.1,0.25699887
0.3,-0.08,0.26422167
0.3,-0.06,0.26997918
0.3,-0.04,0.27416748
0.3,-0.02,0.27671096
0.3,0.0,0.27756402
0.3,0.02,0.27671242
0.3,0.04,0.27417272
0.3,0.06,0.26999027
